Name,Image source,Rating,Genres,Release year
NHK ni Youkoso!,https://cdn.myanimelist.net/images/anime/3/52675.jpg,8.31,"['Comedy', 'Drama', 'Romance', 'Suspense', 'Adult Cast', 'Otaku Culture', 'Psychological']",2006
Natsume Yuujinchou,https://cdn.myanimelist.net/images/anime/1681/108439.jpg,8.3,"['Slice of Life', 'Supernatural', 'Iyashikei', 'Mythology']",2008
Kemono no Souja Erin,https://cdn.myanimelist.net/images/anime/1929/121700.jpg,8.3,"['Drama', 'Fantasy']",2009
Kingdom 2nd Season,https://cdn.myanimelist.net/images/anime/13/53589.jpg,8.3,"['Action', 'Historical', 'Military']",2013
Diamond no Ace: Second Season,https://cdn.myanimelist.net/images/anime/9/74398.jpg,8.3,"['Sports', 'School', 'Team Sports']",2015
Ookami to Koushinryou II,https://cdn.myanimelist.net/images/anime/6/59399.jpg,8.3,"['Adventure', 'Drama', 'Romance', 'Supernatural', 'Adult Cast']",2009
Katanagatari,https://cdn.myanimelist.net/images/anime/1112/119225.jpg,8.3,"['Action', 'Adventure', 'Romance', 'Historical', 'Martial Arts']",2010
Given,https://cdn.myanimelist.net/images/anime/1666/102238.jpg,8.3,"['Boys Love', 'Drama', 'Music', 'School']",2019
Kaijuu 8-gou,https://cdn.myanimelist.net/images/anime/1370/140362.jpg,8.3,"['Action', 'Sci-Fi', 'Adult Cast', 'Military']",2024
Boku dake ga Inai Machi,https://cdn.myanimelist.net/images/anime/10/77957.jpg,8.3,"['Mystery', 'Suspense', 'Psychological', 'Time Travel']",2016
Beck,https://cdn.myanimelist.net/images/anime/11/11636.jpg,8.29,"['Drama', 'Music']",2004
Sakamichi no Apollon,https://cdn.myanimelist.net/images/anime/1604/98654.jpg,8.29,"['Drama', 'Romance', 'Historical', 'Love Polygon', 'Music', 'School']",2012
Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,https://cdn.myanimelist.net/images/anime/5/79697.jpg,8.29,"['Drama', 'Supernatural']",2011
Kuroko no Basket 3rd Season,https://cdn.myanimelist.net/images/anime/4/68299.jpg,8.29,"['Sports', 'School', 'Team Sports']",2015
Initial D Final Stage,https://cdn.myanimelist.net/images/anime/1404/101364.jpg,8.29,['Racing'],2014
Yuukoku no Moriarty Part 2,https://cdn.myanimelist.net/images/anime/1200/111522.jpg,8.28,"['Mystery', 'Suspense', 'Adult Cast', 'Historical', 'Organized Crime', 'Psychological']",2021
Kino no Tabi: The Beautiful World,https://cdn.myanimelist.net/images/anime/1763/95397.jpg,8.28,"['Adventure', 'Drama', 'Fantasy']",2003
Rurouni Kenshin: Meiji Kenkaku Romantan,https://cdn.myanimelist.net/images/anime/1346/119505.jpg,8.28,"['Action', 'Comedy', 'Romance', 'Historical', 'Samurai']",1996
Shirobako,https://cdn.myanimelist.net/images/anime/1460/141897.jpg,8.27,"['Award Winning', 'Comedy', 'Drama', 'Adult Cast', 'Otaku Culture', 'Workplace']",2014
Diamond no Ace: Act II,https://cdn.myanimelist.net/images/anime/1153/100511.jpg,8.27,"['Sports', 'School', 'Team Sports']",2019
Kage no Jitsuryokusha ni Naritakute!,https://cdn.myanimelist.net/images/anime/1091/128729.jpg,8.27,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",2022
Dr. Stone,https://cdn.myanimelist.net/images/anime/1613/102576.jpg,8.27,"['Adventure', 'Comedy', 'Sci-Fi', 'Survival']",2019
Chi. Chikyuu no Undou ni Tsuite,https://cdn.myanimelist.net/images/anime/1749/145922.jpg,8.27,"['Drama', 'Historical']",2024
Naruto: Shippuuden,https://cdn.myanimelist.net/images/anime/1565/111305.jpg,8.27,"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",2007
Ore dake Level Up na Ken,https://cdn.myanimelist.net/images/anime/1801/142390.jpg,8.27,"['Action', 'Adventure', 'Fantasy', 'Adult Cast', 'Urban Fantasy']",2024
Yuru Camp△,https://cdn.myanimelist.net/images/anime/4/89877.jpg,8.27,"['Slice of Life', 'CGDCT', 'Iyashikei']",2018
Gin no Saji 2nd Season,https://cdn.myanimelist.net/images/anime/8/57995.jpg,8.27,"['Comedy', 'School']",2014
Fate/Zero,https://cdn.myanimelist.net/images/anime/1887/117644.jpg,8.27,"['Action', 'Fantasy', 'Urban Fantasy']",2011
Nodame Cantabile,https://cdn.myanimelist.net/images/anime/9/11986.jpg,8.26,"['Comedy', 'Romance', 'Adult Cast', 'Music']",2007
Gyakkyou Burai Kaiji: Ultimate Survivor,https://cdn.myanimelist.net/images/anime/12/80032.jpg,8.26,"['Suspense', 'Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",2007
Tanoshii Muumin Ikka,https://cdn.myanimelist.net/images/anime/13/26765.jpg,8.26,"['Adventure', 'Fantasy', 'Slice of Life', 'Iyashikei']",1990
Space☆Dandy 2nd Season,https://cdn.myanimelist.net/images/anime/3/64451.jpg,8.26,"['Comedy', 'Sci-Fi', 'Adult Cast', 'Space']",2014
Planetes,https://cdn.myanimelist.net/images/anime/1209/142900.jpg,8.25,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi', 'Adult Cast', 'Space', 'Workplace']",2003
Boku no Hero Academia 6th Season,https://cdn.myanimelist.net/images/anime/1483/126005.jpg,8.25,"['Action', 'School', 'Super Power']",2022
Kono Subarashii Sekai ni Shukufuku wo! 2,https://cdn.myanimelist.net/images/anime/2/83188.jpg,8.25,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody']",2017
Shinsekai yori,https://cdn.myanimelist.net/images/anime/1549/136389.jpg,8.25,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Suspense', 'Psychological']",2012
Dororo,https://cdn.myanimelist.net/images/anime/1879/100467.jpg,8.25,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Mythology', 'Samurai']",2019
World Trigger 3rd Season,https://cdn.myanimelist.net/images/anime/1617/117474.jpg,8.25,"['Action', 'Sci-Fi']",2021
Kobayashi-san Chi no Maid Dragon S,https://cdn.myanimelist.net/images/anime/1252/115539.jpg,8.24,"['Slice of Life', 'Supernatural']",2021
Boku no Kokoro no Yabai Yatsu,https://cdn.myanimelist.net/images/anime/1545/133887.jpg,8.24,"['Comedy', 'Romance', 'School']",2023
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Shin Shou - Yakusai-hen,https://cdn.myanimelist.net/images/anime/1476/128693.jpg,8.24,"['Action', 'Adventure', 'Fantasy']",2023
Golden Kamuy 2nd Season,https://cdn.myanimelist.net/images/anime/1180/95018.jpg,8.24,"['Action', 'Adventure', 'Adult Cast', 'Historical', 'Military']",2018
Gyakkyou Burai Kaiji: Hakairoku-hen,https://cdn.myanimelist.net/images/anime/10/30599.jpg,8.24,"['Suspense', 'Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",2011
Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,https://cdn.myanimelist.net/images/anime/1301/93586.jpg,8.23,"['Drama', 'Romance', 'Supernatural', 'School']",2018
Re:Zero kara Hajimeru Isekai Seikatsu,https://cdn.myanimelist.net/images/anime/1522/128039.jpg,8.23,"['Drama', 'Fantasy', 'Suspense', 'Isekai', 'Psychological', 'Time Travel']",2016
IDOLiSH7 Third Beat!,https://cdn.myanimelist.net/images/anime/1646/115723.jpg,8.23,"['Drama', 'Idols (Male)', 'Music']",2021
Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,https://cdn.myanimelist.net/images/anime/6/80899.jpg,8.23,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Space']",2016
Danshi Koukousei no Nichijou,https://cdn.myanimelist.net/images/anime/3/33257.jpg,8.23,"['Comedy', 'Gag Humor', 'School']",2012
Spy x Family Part 2,https://cdn.myanimelist.net/images/anime/1111/127508.jpg,8.23,"['Action', 'Comedy', 'Childcare', 'Super Power']",2022
Mushoku Tensei II: Isekai Ittara Honki Dasu,https://cdn.myanimelist.net/images/anime/1898/138005.jpg,8.23,"['Adventure', 'Drama', 'Fantasy', 'Ecchi', 'Isekai', 'Reincarnation']",2023
Kamisama Hajimemashita◎,https://cdn.myanimelist.net/images/anime/8/69187.jpg,8.23,"['Comedy', 'Romance', 'Supernatural', 'Mythology']",2015
Trigun,https://cdn.myanimelist.net/images/anime/1130/120002.jpg,8.22,"['Action', 'Adventure', 'Sci-Fi', 'Adult Cast']",1998
Blue Lock,https://cdn.myanimelist.net/images/anime/1258/126929.jpg,8.22,"['Sports', 'Team Sports']",2022
Shoujo Shuumatsu Ryokou,https://cdn.myanimelist.net/images/anime/12/88321.jpg,8.22,"['Adventure', 'Mystery', 'Sci-Fi', 'Slice of Life', 'CGDCT', 'Iyashikei']",2017
Shoujo Kakumei Utena,https://cdn.myanimelist.net/images/anime/1078/95285.jpg,8.22,"['Award Winning', 'Drama', 'Fantasy', 'Mystery', 'Suspense', 'Mahou Shoujo', 'Psychological', 'School']",1997
Nodame Cantabile Finale,https://cdn.myanimelist.net/images/anime/1084/119096.jpg,8.22,"['Comedy', 'Romance', 'Adult Cast', 'Music']",2010
Yubisaki to Renren,https://cdn.myanimelist.net/images/anime/1478/140828.jpg,8.22,"['Romance', 'Adult Cast']",2024
BanG Dream! It's MyGO!!!!!,https://cdn.myanimelist.net/images/anime/1891/136948.jpg,8.21,"['Drama', 'Music']",2023
Magi: The Kingdom of Magic,https://cdn.myanimelist.net/images/anime/13/55039.jpg,8.21,"['Action', 'Adventure', 'Fantasy']",2013
Sasaki to Miyano,https://cdn.myanimelist.net/images/anime/1182/119308.jpg,8.21,"['Boys Love', 'Otaku Culture', 'School']",2022
Major S1,https://cdn.myanimelist.net/images/anime/13/73973.jpg,8.21,"['Sports', 'Team Sports']",2004
Ookami to Koushinryou,https://cdn.myanimelist.net/images/anime/5/59401.jpg,8.21,"['Adventure', 'Drama', 'Romance', 'Supernatural', 'Adult Cast']",2008
Fruits Basket 1st Season,https://cdn.myanimelist.net/images/anime/1447/99827.jpg,8.21,"['Drama', 'Romance', 'Supernatural', 'Love Polygon', 'School']",2019
Tengoku Daimakyou,https://cdn.myanimelist.net/images/anime/1121/133132.jpg,8.21,"['Adventure', 'Mystery', 'Sci-Fi']",2023
SKET Dance,https://cdn.myanimelist.net/images/anime/9/73974.jpg,8.21,"['Comedy', 'School']",2011
Major S3,https://cdn.myanimelist.net/images/anime/9/73971.jpg,8.21,"['Sports', 'Team Sports']",2007
Great Pretender,https://cdn.myanimelist.net/images/anime/1418/107954.jpg,8.2,"['Action', 'Adventure', 'Mystery', 'Adult Cast', 'Organized Crime']",2020
Horimiya,https://cdn.myanimelist.net/images/anime/1695/111486.jpg,8.2,"['Romance', 'School']",2021
Bungou Stray Dogs 3rd Season,https://cdn.myanimelist.net/images/anime/1037/100463.jpg,8.2,"['Action', 'Mystery', 'Adult Cast', 'Detective', 'Organized Crime', 'Super Power']",2019
Kimetsu no Yaiba: Katanakaji no Sato-hen,https://cdn.myanimelist.net/images/anime/1765/135099.jpg,8.2,"['Action', 'Supernatural', 'Historical']",2023
Kuroko no Basket 2nd Season,https://cdn.myanimelist.net/images/anime/9/56155.jpg,8.2,"['Sports', 'School', 'Team Sports']",2013
xxxHOLiC◆Kei,https://cdn.myanimelist.net/images/anime/9/8626.jpg,8.2,"['Comedy', 'Drama', 'Mystery', 'Supernatural']",2008
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,https://cdn.myanimelist.net/images/anime/11/75376.jpg,8.2,"['Comedy', 'Romance', 'Love Polygon', 'School']",2015
InuYasha: Kanketsu-hen,https://cdn.myanimelist.net/images/anime/7/75570.jpg,8.2,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Love Polygon', 'Mythology', 'Time Travel']",2009
Dragon Ball Z,https://cdn.myanimelist.net/images/anime/1277/142022.jpg,8.19,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts']",1989
Hachimitsu to Clover II,https://cdn.myanimelist.net/images/anime/6/11040.jpg,8.19,"['Drama', 'Romance', 'Adult Cast', 'Love Polygon', 'Visual Arts']",2006
Maison Ikkoku,https://cdn.myanimelist.net/images/anime/6/17576.jpg,8.19,"['Comedy', 'Drama', 'Romance', 'Adult Cast']",1986
Senki Zesshou Symphogear XV,https://cdn.myanimelist.net/images/anime/1899/101966.jpg,8.19,"['Action', 'Sci-Fi', 'Idols (Female)', 'Music']",2019
Make Heroine ga Oosugiru!,https://cdn.myanimelist.net/images/anime/1332/143513.jpg,8.19,"['Comedy', 'Romance', 'School']",2024
Asobi Asobase,https://cdn.myanimelist.net/images/anime/1139/95077.jpg,8.19,"['Comedy', 'Gag Humor', 'School']",2018
Vanitas no Karte Part 2,https://cdn.myanimelist.net/images/anime/1247/120579.jpg,8.19,"['Action', 'Fantasy', 'Mystery', 'Historical', 'Urban Fantasy', 'Vampire']",2022
Nomad: Megalo Box 2,https://cdn.myanimelist.net/images/anime/1190/113352.jpg,8.18,"['Sci-Fi', 'Sports', 'Adult Cast', 'Combat Sports']",2021
Major S2,https://cdn.myanimelist.net/images/anime/6/73972.jpg,8.18,"['Sports', 'Team Sports']",2006
Initial D Second Stage,https://cdn.myanimelist.net/images/anime/8/12750.jpg,8.18,"['Action', 'Drama', 'Racing']",1999
Non Non Biyori Repeat,https://cdn.myanimelist.net/images/anime/9/75105.jpg,8.18,"['Slice of Life', 'CGDCT', 'Iyashikei', 'School']",2015
Major S4,https://cdn.myanimelist.net/images/anime/9/75217.jpg,8.18,"['Sports', 'Team Sports']",2008
Ballroom e Youkoso,https://cdn.myanimelist.net/images/anime/5/86739.jpg,8.18,"['Sports', 'Performing Arts']",2017
Chihayafuru,https://cdn.myanimelist.net/images/anime/3/35749.jpg,8.18,"['Drama', 'Sports', 'Love Polygon', 'School', 'Strategy Game']",2011
Fate/stay night: Unlimited Blade Works,https://cdn.myanimelist.net/images/anime/12/67333.jpg,8.18,"['Action', 'Fantasy', 'Urban Fantasy']",2014
Bakuman.,https://cdn.myanimelist.net/images/anime/6/26138.jpg,8.17,"['Comedy', 'Drama', 'Romance', 'Otaku Culture']",2010
Ao Ashi,https://cdn.myanimelist.net/images/anime/1731/120871.jpg,8.17,"['Sports', 'Team Sports']",2022
Yuukoku no Moriarty,https://cdn.myanimelist.net/images/anime/1464/108330.jpg,8.17,"['Mystery', 'Suspense', 'Adult Cast', 'Historical', 'Organized Crime', 'Psychological']",2020
Cardcaptor Sakura,https://cdn.myanimelist.net/images/anime/8/60781.jpg,8.17,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Mahou Shoujo', 'School']",1998
Initial D Fourth Stage,https://cdn.myanimelist.net/images/anime/9/10521.jpg,8.17,"['Action', 'Drama', 'Racing']",2004
Little Busters! Refrain,https://cdn.myanimelist.net/images/anime/10/55049.jpg,8.17,"['Comedy', 'Drama', 'Romance', 'School']",2013
K-On!!,https://cdn.myanimelist.net/images/anime/12/76121.jpg,8.17,"['Award Winning', 'Comedy', 'CGDCT', 'Music', 'School']",2010
Meitantei Conan,https://cdn.myanimelist.net/images/anime/7/75199.jpg,8.17,"['Adventure', 'Comedy', 'Mystery', 'Detective']",1996
Black Lagoon: The Second Barrage,https://cdn.myanimelist.net/images/anime/3/83748.jpg,8.17,"['Action', 'Adult Cast', 'Organized Crime']",2006
Bungou Stray Dogs 2nd Season,https://cdn.myanimelist.net/images/anime/1572/133096.jpg,8.17,"['Action', 'Mystery', 'Adult Cast', 'Detective', 'Organized Crime', 'Super Power']",2016
Sono Bisque Doll wa Koi wo Suru,https://cdn.myanimelist.net/images/anime/1179/119897.jpg,8.16,"['Romance', 'Otaku Culture', 'School']",2022
Horimiya: Piece,https://cdn.myanimelist.net/images/anime/1007/136277.jpg,8.16,"['Romance', 'School']",2023
Dr. Stone: Stone Wars,https://cdn.myanimelist.net/images/anime/1711/110614.jpg,8.16,"['Adventure', 'Comedy', 'Sci-Fi', 'Survival']",2021
Lycoris Recoil,https://cdn.myanimelist.net/images/anime/1261/127311.jpg,8.16,['Action'],2022
Ouran Koukou Host Club,https://cdn.myanimelist.net/images/anime/2/71992.jpg,8.16,"['Comedy', 'Romance', 'Crossdressing', 'Reverse Harem', 'School']",2006
Higurashi no Naku Koro ni Kai,https://cdn.myanimelist.net/images/anime/12/14114.jpg,8.16,"['Horror', 'Mystery', 'Suspense', 'Gore', 'Psychological']",2007
Aria the Natural,https://cdn.myanimelist.net/images/anime/2/77621.jpg,8.16,"['Fantasy', 'Sci-Fi', 'Slice of Life', 'Iyashikei']",2006
Dr. Stone: New World,https://cdn.myanimelist.net/images/anime/1316/136268.jpg,8.15,"['Adventure', 'Comedy', 'Sci-Fi']",2023
Shinigami Bocchan to Kuro Maid 3rd Season,https://cdn.myanimelist.net/images/anime/1988/142714.jpg,8.15,"['Comedy', 'Fantasy', 'Romance', 'Love Status Quo', 'Urban Fantasy']",2024
Toaru Kagaku no Railgun T,https://cdn.myanimelist.net/images/anime/1819/103287.jpg,8.15,"['Action', 'Fantasy', 'Sci-Fi', 'Super Power']",2020
Black Clover,https://cdn.myanimelist.net/images/anime/2/88336.jpg,8.14,"['Action', 'Fantasy']",2017
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,https://cdn.myanimelist.net/images/anime/1897/100015.jpg,8.14,"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Space']",2019
Kaiba,https://cdn.myanimelist.net/images/anime/7/13193.jpg,8.14,"['Adventure', 'Avant Garde', 'Award Winning', 'Mystery', 'Romance', 'Sci-Fi', 'Psychological']",2008
Noragami Aragoto,https://cdn.myanimelist.net/images/anime/1689/94850.jpg,8.14,"['Action', 'Supernatural', 'Mythology']",2015
Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/anime/1069/123309.jpg,8.14,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",2018
Death Parade,https://cdn.myanimelist.net/images/anime/5/71553.jpg,8.14,"['Drama', 'Fantasy', 'Suspense', 'Adult Cast', 'High Stakes Game', 'Psychological']",2015
IDOLiSH7 Second Beat!,https://cdn.myanimelist.net/images/anime/1962/106361.jpg,8.13,"['Drama', 'Idols (Male)', 'Music']",2020
Kimetsu no Yaiba: Hashira Geiko-hen,https://cdn.myanimelist.net/images/anime/1565/142711.jpg,8.13,"['Action', 'Supernatural', 'Historical']",2024
Nodame Cantabile: Paris-hen,https://cdn.myanimelist.net/images/anime/4/11918.jpg,8.13,"['Comedy', 'Romance', 'Adult Cast', 'Music']",2008
Nisemonogatari,https://cdn.myanimelist.net/images/anime/1044/103654.jpg,8.13,"['Comedy', 'Mystery', 'Supernatural', 'Ecchi']",2012
Eizouken ni wa Te wo Dasu na!,https://cdn.myanimelist.net/images/anime/1680/110451.jpg,8.13,"['Adventure', 'Award Winning', 'Comedy', 'Otaku Culture', 'School']",2020
Lupin III: Part 5,https://cdn.myanimelist.net/images/anime/1235/91028.jpg,8.13,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']",2018
Princess Tutu,https://cdn.myanimelist.net/images/anime/1145/93646.jpg,8.13,"['Drama', 'Mystery', 'Romance', 'Anthropomorphic', 'Love Polygon', 'Mahou Shoujo', 'Performing Arts']",2002
Shokugeki no Souma,https://cdn.myanimelist.net/images/anime/3/72943.jpg,8.13,"['Gourmet', 'Ecchi', 'School']",2015
Gankutsuou,https://cdn.myanimelist.net/images/anime/1910/138560.jpg,8.12,"['Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense']",2004
Katekyou Hitman Reborn!,https://cdn.myanimelist.net/images/anime/1531/142751.jpg,8.12,"['Action', 'Comedy', 'Organized Crime', 'Super Power']",2006
Seirei no Moribito,https://cdn.myanimelist.net/images/anime/4/50337.jpg,8.12,"['Action', 'Adventure', 'Fantasy']",2007
Hinamatsuri,https://cdn.myanimelist.net/images/anime/1580/93526.jpg,8.12,"['Comedy', 'Childcare', 'Organized Crime', 'Super Power']",2018
Golden Kamuy 4th Season,https://cdn.myanimelist.net/images/anime/1855/128059.jpg,8.12,"['Action', 'Adventure', 'Adult Cast', 'Historical', 'Military']",2022
Paripi Koumei,https://cdn.myanimelist.net/images/anime/1970/122297.jpg,8.12,"['Comedy', 'Adult Cast', 'Music', 'Reincarnation', 'Showbiz']",2022
Skip to Loafer,https://cdn.myanimelist.net/images/anime/1518/138730.jpg,8.12,"['Drama', 'School']",2023
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",https://cdn.myanimelist.net/images/anime/1978/144794.jpg,8.12,"['Action', 'Adventure', 'Fantasy', 'Video Game']",2024
Kamisama Hajimemashita,https://cdn.myanimelist.net/images/anime/3/85429.jpg,8.11,"['Comedy', 'Romance', 'Supernatural', 'Mythology']",2012
Diamond no Ace,https://cdn.myanimelist.net/images/anime/5/54235.jpg,8.11,"['Sports', 'School', 'Team Sports']",2013
Kuragehime,https://cdn.myanimelist.net/images/anime/1764/133575.jpg,8.11,"['Comedy', 'Adult Cast', 'Crossdressing', 'Visual Arts']",2010
Buddy Daddies,https://cdn.myanimelist.net/images/anime/1553/133767.jpg,8.11,"['Action', 'Comedy', 'Childcare', 'Organized Crime']",2023
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,https://cdn.myanimelist.net/images/anime/11/55267.jpg,8.11,"['Action', 'Adventure', 'Super Power']",2014
Initial D Fifth Stage,https://cdn.myanimelist.net/images/anime/1563/119898.jpg,8.11,"['Action', 'Drama', 'Racing']",2012
Fullmetal Alchemist,https://cdn.myanimelist.net/images/anime/10/75815.jpg,8.11,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Military']",2003
Ookami to Koushinryou: Merchant Meets the Wise Wolf,https://cdn.myanimelist.net/images/anime/1059/142414.jpg,8.1,"['Adventure', 'Drama', 'Romance', 'Supernatural', 'Adult Cast']",2024
Kidou Senshi Gundam 00,https://cdn.myanimelist.net/images/anime/3/13200.jpg,8.1,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']",2007
Kono Subarashii Sekai ni Shukufuku wo!,https://cdn.myanimelist.net/images/anime/1895/142748.jpg,8.1,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Parody']",2016
Jigokuraku,https://cdn.myanimelist.net/images/anime/1075/131925.jpg,8.09,"['Action', 'Adventure', 'Fantasy', 'Gore', 'Historical', 'Samurai']",2023
Mirai Shounen Conan,https://cdn.myanimelist.net/images/anime/6/17529.jpg,8.09,"['Adventure', 'Drama', 'Sci-Fi']",1978
Ranma ½ (2024),https://cdn.myanimelist.net/images/anime/1155/144299.jpg,8.09,"['Action', 'Comedy', 'Romance', 'Ecchi', 'Magical Sex Shift', 'Martial Arts', 'School']",2024
Durarara!!,https://cdn.myanimelist.net/images/anime/10/71772.jpg,8.09,"['Action', 'Mystery', 'Supernatural']",2010
Gin no Saji,https://cdn.myanimelist.net/images/anime/6/49237.jpg,8.09,"['Comedy', 'School']",2013
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,https://cdn.myanimelist.net/images/anime/1010/124180.jpg,8.09,"['Drama', 'Suspense', 'Psychological', 'School']",2022
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,https://cdn.myanimelist.net/images/anime/1464/107998.jpg,8.09,"['Fantasy', 'Isekai', 'Reincarnation']",2020
Tsurune: Tsunagari no Issha,https://cdn.myanimelist.net/images/anime/1803/132337.jpg,8.09,"['Sports', 'School']",2023
Serial Experiments Lain,https://cdn.myanimelist.net/images/anime/1718/91550.jpg,8.09,"['Avant Garde', 'Award Winning', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural', 'Suspense', 'Psychological']",1998
Ansatsu Kyoushitsu,https://cdn.myanimelist.net/images/anime/5/75639.jpg,8.08,"['Action', 'Comedy', 'School']",2015
Fumetsu no Anata e Season 2,https://cdn.myanimelist.net/images/anime/1271/127700.jpg,8.08,"['Adventure', 'Drama', 'Supernatural']",2022
Zankyou no Terror,https://cdn.myanimelist.net/images/anime/1417/117422.jpg,8.08,"['Mystery', 'Suspense', 'Detective', 'Psychological']",2014
Kanata no Astra,https://cdn.myanimelist.net/images/anime/1784/106428.jpg,8.07,"['Adventure', 'Award Winning', 'Mystery', 'Sci-Fi', 'Suspense', 'Space', 'Survival']",2019
Uchouten Kazoku 2,https://cdn.myanimelist.net/images/anime/8/85354.jpg,8.07,"['Comedy', 'Drama', 'Fantasy', 'Anthropomorphic', 'Mythology', 'Urban Fantasy']",2017
The Fable,https://cdn.myanimelist.net/images/anime/1254/141155.jpg,8.07,"['Comedy', 'Suspense', 'Adult Cast', 'Organized Crime']",2024
Karasu wa Aruji wo Erabanai,https://cdn.myanimelist.net/images/anime/1084/142685.jpg,8.07,"['Drama', 'Fantasy', 'Historical', 'Mythology']",2024
Kimi wa Houkago Insomnia,https://cdn.myanimelist.net/images/anime/1402/134007.jpg,8.07,"['Romance', 'School']",2023
Kidou Senshi Gundam 00 Second Season,https://cdn.myanimelist.net/images/anime/9/12782.jpg,8.07,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military', 'Space']",2008
Skip Beat!,https://cdn.myanimelist.net/images/anime/11/84022.jpg,8.07,"['Comedy', 'Drama', 'Romance', 'Love Polygon', 'Showbiz']",2008
Boku no Hero Academia 7th Season,https://cdn.myanimelist.net/images/anime/1529/140306.jpg,8.07,"['Action', 'School', 'Super Power']",2024
Shokugeki no Souma: Ni no Sara,https://cdn.myanimelist.net/images/anime/8/79353.jpg,8.07,"['Gourmet', 'Ecchi', 'School']",2016
Hikaru no Go,https://cdn.myanimelist.net/images/anime/12/78317.jpg,8.07,"['Comedy', 'Drama', 'Supernatural', 'School', 'Strategy Game']",2001
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",https://cdn.myanimelist.net/images/anime/1500/139931.jpg,8.07,"['Action', 'Adventure', 'Fantasy', 'Video Game']",2023
Overlord IV,https://cdn.myanimelist.net/images/anime/1530/120110.jpg,8.07,"['Action', 'Adventure', 'Fantasy', 'Isekai']",2022
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,https://cdn.myanimelist.net/images/anime/1976/122302.jpg,8.07,"['Fantasy', 'Isekai', 'Reincarnation']",2022
Boku no Hero Academia 2nd Season,https://cdn.myanimelist.net/images/anime/12/85221.jpg,8.07,"['Action', 'School', 'Super Power']",2017
Kidou Senshi Gundam: Tekketsu no Orphans,https://cdn.myanimelist.net/images/anime/6/75879.jpg,8.06,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Space']",2015
Mahoutsukai no Yome,https://cdn.myanimelist.net/images/anime/3/88476.jpg,8.06,"['Drama', 'Fantasy', 'Romance', 'Mythology', 'Urban Fantasy']",2017
Sakura-sou no Pet na Kanojo,https://cdn.myanimelist.net/images/anime/4/43643.jpg,8.06,"['Drama', 'Romance', 'School', 'Visual Arts']",2012
City Hunter 2,https://cdn.myanimelist.net/images/anime/1272/138953.jpg,8.06,"['Action', 'Comedy', 'Mystery']",1988
Spy x Family Season 2,https://cdn.myanimelist.net/images/anime/1506/138982.jpg,8.06,"['Action', 'Comedy', 'Childcare', 'Super Power']",2023
Hyouka,https://cdn.myanimelist.net/images/anime/13/50521.jpg,8.06,"['Mystery', 'Slice of Life', 'School']",2012
Kuroshitsuji: Book of Circus,https://cdn.myanimelist.net/images/anime/6/64811.jpg,8.06,"['Action', 'Mystery', 'Supernatural', 'Historical', 'Mythology']",2014
Uma Musume: Pretty Derby Season 2,https://cdn.myanimelist.net/images/anime/1447/114282.jpg,8.06,"['Sports', 'Anthropomorphic', 'Racing']",2021
